,clusterN,l,b,par,pmra,pmdec,l_std,b_std,par_std,pmra_std,pmdec_std,Nfound
408,408,159.54503145548983,-3.131416544142758,1.0208704498776628,2.214164109256352,-1.2919668763456316,0.07843752213904867,0.08087559627668163,0.01316690826435322,0.06232430164670179,0.0630234335143095,16
410,410,142.46707083526988,4.548953388296381,0.1970162606207874,-0.11648472755103174,0.15055890286574455,0.03129382594007988,0.045594834929424614,0.030674677814534895,0.08592270769456686,0.1299012814537613,16
412,412,172.5543423323701,0.5099576069502451,0.8949121037467872,1.6323035259906595,-4.446794554686621,0.03544842127861797,0.0489691791479173,0.00982881471364075,0.07754387743726297,0.08355255104784076,16
416,416,179.90304468709172,1.758405559788616,0.1543253667912547,-0.07916059965855626,-1.6529951656127035,0.0372479834469459,0.02721711772014149,0.007766885545567095,0.08856124671512795,0.09151383733930234,16
421,421,144.39128604259975,-3.897733682248593,0.2891867036606409,0.2728686571661405,-0.9424513909274186,0.04043632716971475,0.02225761473770055,0.01179780678800495,0.0682328682831401,0.07446606015094813,16
422,422,125.28397913086056,-2.2985357815398357,0.369239519127416,-2.373091972555068,-0.3584729818621227,0.04319305383980125,0.049244673384283386,0.016261513995806925,0.07071449868486426,0.047090702480887286,16
425,425,120.99987959028142,-3.6111568502451776,0.2889847270762209,-1.7836847772179851,-0.8076403137237651,0.03221604577452642,0.03729862472507295,0.016936217222828103,0.10322156061411147,0.10992007301725913,16
428,428,146.07266174889625,-2.817254477390116,0.5144539975217337,1.5005326178334133,-0.0041013086444253175,0.046241600302040935,0.04523423238594464,0.03420405790657608,0.11478702975123754,0.10588307372898198,16
432,432,124.62102080215307,8.941973334826635,0.09511163121584992,-0.7156515759049479,0.31379255982187226,0.09597194335130324,0.20706805634861986,0.0370155033237846,0.3120800856004137,0.2011985027597321,15
436,436,127.39714372530041,9.4385732646921,1.1538472318756872,-1.703796212018311,-0.40515944238931617,0.0346882339954082,0.07804893356823618,0.01731626286160753,0.05685218119235595,0.053053777200259535,15
437,437,166.85081048211657,3.6460996988958665,0.14038116133828338,0.9315392017401528,-1.9119274831930624,0.03945632726448072,0.05721635819727944,0.0373277018158015,0.10125010098142014,0.08554036661612419,15
439,439,124.02107539993419,0.7504587658815529,0.2611006625782284,-2.686619165522641,-0.3066106974099705,0.052001433879893484,0.04888189379270788,0.011134928808332502,0.10721180736015863,0.06259609339850017,15
440,440,130.56339106324933,-0.5501076520930172,0.21753973734363247,-2.022496482708283,0.4342428373936112,0.016332077493802426,0.03825594999766156,0.02265130402962425,0.04787792560219351,0.07037546547415342,15
450,450,162.79687901339284,0.660479623301993,0.08586062997959779,1.4833190827868,0.4459921088620147,0.029906242782648924,0.03290833507646978,0.009314136512320107,0.08256132396555113,0.06799755297849623,15
458,458,135.54944568047205,-3.642825558946363,0.4096375670817517,-0.6540253870974979,-1.0540332905646337,0.06414363982297168,0.07173767879144423,0.006110230887067514,0.09627853978010097,0.07257509823430558,15
463,463,122.96839865751757,0.9422505480832136,0.22041903874041432,-1.6552021610401964,-0.23304892378280534,0.06838047875964909,0.0730931520270603,0.018639378608274026,0.07737838456902009,0.06308826979274149,14
468,468,144.6733300117321,3.0789496378718826,0.2629287046215364,0.6915273659275009,-0.4807644845998656,0.05947497831897588,0.048896347776819095,0.011517509581582428,0.07232493600079945,0.08439554755131128,14
473,473,195.71033584082488,0.0331029474104441,0.2129548587297464,0.1385662392399183,-0.3700373367880285,0.05421422568375495,0.09755626290182497,0.020176066466799432,0.08056622308757433,0.09063739510782126,14
477,477,158.4116821162826,9.85886148204682,0.2091095604679989,0.5430922364927593,-1.2510682666652746,0.028901478386722638,0.11585472379266228,0.02605273574131564,0.1340818123032966,0.2015064804450907,14
480,480,123.13600538150548,1.4690091232445983,0.292597216213144,-2.4945941991084264,-0.3914255422359762,0.06513589490681762,0.0713565367295521,0.007637795778334499,0.057241009002180675,0.02576554543731636,14
481,481,176.13769447554944,6.01302210312165,0.4888029480766756,0.6727135354233228,-1.7080844796727643,0.02738194778995535,0.04968730073440875,0.014183798279449482,0.07257005310738993,0.08645576172724309,14
483,483,126.04344704201824,-0.05259843303326063,0.25969155573595776,-1.658347505234094,-0.11087385413033383,0.03701905220695716,0.06738881200407942,0.007899970703036035,0.07526510642835453,0.03859669787931242,14
492,492,129.35471543566968,-4.842700176012598,0.286508093287122,-1.005477236664954,-0.6936397015783532,0.054010043641081806,0.032240498608802376,0.012248299106900208,0.07139764312000857,0.0640609158938906,14
500,500,134.01888424937076,-1.6882448321958117,0.3659018036028957,-0.5764784581950166,-0.5470929556977631,0.06488158206740928,0.06389199832866083,0.017595221789205792,0.10009529804517696,0.07994058486270646,13
506,506,151.99605374472554,9.998750757471553,0.13688998343914885,0.7521332764329235,-1.0594785756234315,0.1171142081049712,0.08524619760891168,0.01936471019692833,0.14577214026128446,0.1745661346876922,13
517,517,127.60013352315515,9.34817753375336,1.1513141978332522,-1.7702492076770375,-0.2494921891660385,0.0474395750848112,0.08284877974690381,0.015713436021740232,0.10511538884905136,0.07945469053748799,13
521,521,134.39247145959382,-0.7834863991494238,0.36911189231283054,-0.9168100791504564,-0.5956677931422775,0.08866209627095926,0.07475249573718441,0.020787424619275473,0.10597025245093386,0.06538287815740018,13
530,530,134.09840873743246,1.35259733187444,0.4337957912876528,-1.0861728388616845,-0.1521630093176669,0.05350223833659207,0.0202120178884821,0.017133130571560018,0.0885917960634625,0.058438153738338786,13
531,531,189.5128125247913,1.8819158577210475,0.3711301498758381,-0.3350814438628436,-3.2111460523168285,0.04803535447995542,0.05482590014781561,0.023769292317169958,0.07923050678966362,0.08688606652781708,13
532,532,130.8010592389291,-3.3006523123724425,0.28787497539941714,-2.3612166661793568,-0.4289729454100872,0.046105675862628884,0.04663707667446939,0.036613085419136535,0.08586388559163939,0.08447516935525913,13
534,534,122.85910003339526,8.556036540912432,0.1529519877323086,-0.85482781448213,0.009326039503849729,0.04184238322074317,0.10019597598351868,0.02122410200643273,0.1089737739044219,0.13552820254615422,13
536,536,186.07232820812854,5.212692642172235,0.2567744312529426,-0.3694647196202696,-2.1037304380690283,0.07089703213893231,0.03706501637012928,0.008437490901668766,0.07598474500598923,0.07938746493683285,13
537,537,121.35481606278904,7.878809147515159,0.11614009827415267,-0.7109064226004286,0.3252903933707526,0.06744111314918183,0.0969996313155305,0.01879325231125996,0.17441495742819868,0.11973547592708632,13
544,544,161.99598417221785,-4.953748681496091,0.9415616742928744,2.033666173906781,-3.3916476962880218,0.07662585492242736,0.08829613357326144,0.018120616934794442,0.06713218785919994,0.08092256723326413,13
548,548,147.32611860460457,1.9696118597453605,0.22024233170959676,0.01866867863256484,0.048351213546838835,0.07413203680459124,0.07697887069179184,0.018739226863762743,0.06774082889824934,0.10305271837792286,13
552,552,166.3318299194866,-0.6398801710692994,0.15034475442097006,-0.2534191323355398,-1.5158076813802237,0.06531775020660095,0.02885895230944642,0.01431212044330767,0.06991510145978858,0.12098274947527507,13
553,553,128.0056574631548,2.4942345289453587,1.0293860152100882,0.031222154110678687,-1.4147236718793774,0.023550490738843757,0.02798769209487595,0.016689566082424438,0.07897715508635375,0.05708888576532,13
558,558,124.19771948259095,-7.424577242874335,0.8564311648807442,-4.491340977072976,-1.8740633826666733,0.03801324519595963,0.05294961236695436,0.014504442809067188,0.10274742761994286,0.05961541532525288,13
560,560,125.61878120220287,-5.200821190333078,0.3831401015747633,-2.150392721095065,-1.2440144301902056,0.03669432034514858,0.034634684842337574,0.015376929551113675,0.09231159343506827,0.09802808128293453,13
561,561,134.0848466645064,-3.3546610209202985,0.3812821338946536,-0.7078963780534238,-1.0240890046441942,0.09064016859319704,0.0402701637634287,0.01555639421394716,0.09926870297449228,0.0562697971667962,12
562,562,135.1437502347195,-1.7801822704080823,0.30295709077553823,-0.2415703065387423,-0.7843726628945615,0.04103732671026259,0.03035853955437214,0.020045164695237417,0.09444895566651902,0.08636755418682722,12
566,566,136.3537960903369,2.321839419191962,0.1414337962488004,-0.5880525797811279,0.2264636177984654,0.05767456786003977,0.055507656780069546,0.024203212143504814,0.07048371394227808,0.08440429179094218,12
570,570,140.56361104181408,2.4555527836719726,0.3350654685272723,0.9846136317145211,-0.518908277923993,0.05329116998150421,0.05172400230048045,0.013804192162701769,0.09415684030813726,0.07805196702589312,12
584,584,124.01529731409515,1.0709565742975835,0.3508644674373986,-2.173817564635327,-0.3151644682299782,0.06968935168063435,0.06201008999743578,0.037955986460192485,0.10866765489719993,0.08805323893746328,12
588,588,120.55967780195458,0.4357147757353417,0.29338894801900295,-2.8420766692236947,-0.3657828448200735,0.037519729148104135,0.07880373946724341,0.01037427145449968,0.09297911342556528,0.04184601160018977,12
592,592,134.57506619036698,-4.309206304938509,0.37470582885109377,-0.6508290816694667,-1.1885619922707749,0.05079704428292931,0.04852135107790777,0.013799727927598518,0.048131710620811716,0.038753980822078406,12
602,602,160.1482006807006,0.9119974735445916,0.17214353615823424,0.4219526192417362,-0.34034303313463554,0.047703026408904975,0.04861206272319781,0.019888037141581136,0.10941444344650517,0.08150736794398952,12
605,605,121.74616180389721,8.771590976128,0.15534349356272945,-1.7211619529630973,0.1509957229402604,0.0861279191518815,0.12065049617776008,0.021889250610216068,0.1960477985668005,0.13860585097517122,12
613,613,127.98362039799265,-0.5804711344218825,0.2830282204741123,-1.6566150553100871,-0.22896673826624056,0.05270065665023786,0.06928574913973272,0.018446551161457943,0.09556796137981048,0.06846685809774915,12
618,618,137.0387032482164,-2.1279329480078024,0.387351179976163,-0.053081888709365886,-0.9758670444296283,0.05409615513444162,0.06659006843095834,0.010876496117901188,0.05231385680247205,0.07913280713422853,12
619,619,132.4279762435004,-7.235375697655005,0.4867829215293584,-0.7535736815984018,-1.4815906675265669,0.11183520051715322,0.06841745227911007,0.028950983192761518,0.17866187022141308,0.11297703489172713,12
632,632,163.64868507604103,-6.2117363391663645,0.5625255613405418,0.6554100261104348,-3.2099773639000118,0.05377702918417592,0.07458135560180155,0.028530787120509243,0.07327645260156966,0.11003946486069983,11
634,634,129.78665326851424,-0.02184726522416151,0.3121973543312301,-0.9527804496944681,-0.2295231040965027,0.0766379615733222,0.06772372955510332,0.010191801867263735,0.07446336459880311,0.052416659872205736,11
646,646,138.10791015140592,-4.734291316081912,0.4876931999212459,-0.22965936261309655,0.9222013151094604,0.04079679387098177,0.033501957917363684,0.01895798818784972,0.05512372627323663,0.06208767616909264,11
647,647,136.71586307709723,-2.0860220985084448,0.4265759546938407,-0.18405332051337853,-1.0916526330298209,0.06763092556616099,0.04733554332837056,0.01497005516629004,0.07542262879713997,0.07269761466817652,11
649,649,157.13857246232203,2.482420067756676,0.28987827529575383,0.9415218380084832,-2.204945361217457,0.0453806079032209,0.034949940416901235,0.014952452270497185,0.06643632040429441,0.05419661939252895,11
652,652,194.6033682900944,-3.490606593116815,0.4394968585120192,-0.42040343560909055,-0.8034467693185574,0.016460151911134716,0.016623960596200436,0.020655401083789642,0.058197740212689336,0.10116152869700283,11
653,653,122.47074641028983,7.941541248844089,0.16431899254619828,-0.7956698942947417,-0.165302506913068,0.06471156358424361,0.14790170139732714,0.03582191209013973,0.28739369086184324,0.1687604106532225,11
654,654,126.00454685018272,-4.91131204529359,0.35740573018474386,-3.694846399419797,-0.5794199010190878,0.058907399247978866,0.05566881342933418,0.02306306847030114,0.09309816544921166,0.08270167117528453,11
655,655,170.7572288521793,4.660879573744758,0.1568541632720511,0.5132754629221777,-1.3878168342015451,0.0483673960351365,0.029908467259433125,0.016614383060970263,0.0844695366751704,0.051196207575037414,11
657,657,179.70800204320966,4.8397629065822105,0.5519538698271074,-0.6881323753174533,-3.265903015768206,0.030358233409529114,0.037501643550181714,0.013192883282651441,0.05178302714183037,0.04934915045675889,11
658,658,121.86704518780206,4.0379618187652655,0.3636706147232516,-3.0445725220837527,0.3016719759094097,0.029110430311548263,0.024351980190361697,0.03652887031639825,0.11609976152742076,0.10496837363566336,11
659,659,125.22973144163441,9.491331990795562,0.14670012625787734,-0.8073992120754065,0.647651257208775,0.08113120812871516,0.10368735828721046,0.024872995456798767,0.16343065590266534,0.1822079524271474,11
666,666,137.73243264288686,0.2364777012498304,0.3973365114057728,-0.39311803518788896,-0.724895567885227,0.10572940433357084,0.07431830138647469,0.019441341528442884,0.07449099135839986,0.09528013974402694,11
668,668,141.0913212672494,7.429174865790182,0.260936114430166,-0.09139532050901282,0.3490523878079672,0.05381013059475764,0.02379403378174169,0.016457220412262358,0.08518280206827858,0.08789409061524472,11
682,682,131.77712448072901,2.4016853445862902,0.3438695903194276,-1.2459229682405175,-0.8574369970486629,0.041121417624784086,0.05069845335917568,0.027306329071467083,0.06316028934226828,0.08442486571542535,11
686,686,133.93354069315254,-3.777518947301538,0.3814953602437409,-0.8417450454132314,-1.1097893216143555,0.07188537473944485,0.07513573806333497,0.014511550352429606,0.06401437090399,0.0622441691168384,11
689,689,120.66008360005324,0.6092606101918602,0.21706172141213126,-2.4267582264161853,-0.3990827672238253,0.07350326988526333,0.051738024862735765,0.027081335297459395,0.13139785939996132,0.08223673684921858,11
692,692,136.5231683572519,2.5761717954587624,0.14312164159238255,-0.4829104883013339,0.2371044468675623,0.07110952801472077,0.059517512457347585,0.01429809235558689,0.08703249471530604,0.07412768912182974,11
708,708,191.0307190912791,-0.7785522530728552,0.4559744280044789,-0.4866869579829262,-1.1054571407176497,0.0706926781613662,0.06624870570681501,0.039003697885260924,0.10894280743634843,0.09976415961161414,10
713,713,121.77293210714178,7.922690329976865,0.10471197567848972,-0.7982168393600589,0.442551165186642,0.07898842796647712,0.10728356462748567,0.02103466114766213,0.22599861664728316,0.15257127214600474,10
714,714,180.06014015209473,4.330446955093152,0.21188070080132768,0.2954935457723293,-1.005614439956447,0.06924887475407211,0.04414399512781168,0.018612290461659697,0.07426893854463798,0.07588233503577271,10
730,730,137.6783127847462,0.17942471011244926,0.458979549997375,-0.3951368401407664,-0.6788343973059809,0.05280221959851837,0.07412440310114267,0.012635193734523709,0.061862806208425485,0.07952584396434706,10
732,732,139.16054750238558,-2.3277794211386404,0.3784453322605516,0.5070227106325138,-1.2653230752842959,0.06484877329573367,0.07709085588074012,0.015943671989837382,0.08915143533399615,0.08782312040392364,10
733,733,192.58866094041144,5.3926620398942,0.14255128672799774,-0.06595228984551528,-1.3043583706736441,0.021280718820990942,0.028544366066743626,0.019346523933232208,0.0850047717595987,0.03653360145852375,10
734,734,197.31036977934517,-2.1106469701066257,0.22902078336935214,0.9121586878336624,-1.9426556206919967,0.0348782449527698,0.03374243821835398,0.02392449508824442,0.09851695681669853,0.06261159039491639,10
736,736,120.45318013977214,9.283288396369207,0.10602089745735237,-1.2862305040677464,0.4432268661300344,0.08197524318096708,0.08478461234026957,0.02745346004019745,0.2799092107509593,0.12991620215028776,10
737,737,123.77980646782841,8.980478548961974,0.15800998968241273,-0.3142709914881721,0.2466155308660443,0.0794415608182516,0.1336263121163553,0.023178857374776304,0.2309998093304358,0.13766448397636036,10
739,739,145.14322972643666,4.7652590000222235,0.3497812854751908,-1.7701120078031414,-1.3521499276325626,0.060932331009694474,0.02158525546958108,0.03033143143201573,0.08801267299985549,0.05300270310079742,10
747,747,184.8852393340933,3.1114490763787708,0.2165721060997516,0.18988553714314274,-0.5840768553666269,0.05286502076492261,0.0476649931804476,0.037075371531841206,0.11657883161305595,0.07843657989772053,10
751,751,121.44321868090738,9.178564827801507,0.1497307263076901,-1.2071004937087442,0.22349868794952715,0.08654821870102145,0.04523449386300963,0.024012082596275228,0.216128727500588,0.08951096244401417,10
768,768,153.6766586797069,7.383187712271135,0.5016221753406924,0.9323540528658066,-1.0346216640226809,0.1287160700939576,0.07448599533804072,0.02824678907867328,0.09943936556037024,0.0718457907013345,10
770,770,176.38691410529538,3.1025985942771968,0.13786501819678434,0.5012512609380787,-1.7233880887925743,0.015226609241281504,0.012952184518104792,0.027339615133216037,0.08038109440494343,0.08991272247490273,10
777,777,135.7131597200567,-3.476897445812058,0.41176498488602825,-0.557392042723485,-1.2231004271792612,0.04665801229675042,0.06499731940840557,0.015707855484880674,0.06580571557818983,0.062360583735979476,10
779,779,164.92078868216376,-0.9894585075746218,0.20742203940599915,-0.17778113332317003,-1.4285136038905737,0.05019435793570422,0.053206341511530406,0.02093323962391439,0.09091849360543636,0.10416858487237884,10
794,794,150.70008899161488,-0.6081621583207507,0.2929777421425875,-0.3951273068837081,-1.18150701493514,0.0702055548242789,0.07801458409608564,0.019562709846638427,0.12023078587454612,0.09430776223795784,9
798,798,156.6238378125509,-3.0519991916638824,0.3465524850722006,0.0012025949433033536,-0.9171354160849992,0.0376845731875739,0.061573646838187765,0.01813136364629746,0.11925171153872748,0.11869098982792788,9
812,812,147.62260447655132,1.7560415904086182,0.20239773694704005,0.008062479245234556,0.0032519889444825693,0.09048234597064317,0.05505707835720671,0.018613737606176683,0.11083932392139488,0.058874253303498374,9
813,813,162.25219419621976,3.6225501123241375,0.19897354026302788,-0.1918459920864837,-1.7181475087098486,0.0462217668299984,0.032820672908828015,0.00981542714396751,0.0296951608033209,0.04911455499173092,9
814,814,177.64073181780682,3.1440801452347444,0.7663521879729243,1.9627038325431183,-5.464995218967292,0.0692052416729715,0.06311249480767986,0.007362986302999527,0.06181229648413874,0.09986243697993423,9
826,826,121.4858994229026,9.73306443181658,0.10510397767171226,-0.8640111019209752,0.5885731747851299,0.07498952119366456,0.06621562178666934,0.02100631106525785,0.20033449746957765,0.13910960761766905,9
829,829,128.06391352396716,-0.6999824792364462,0.33512778008921584,-1.4198717589480616,-0.3806104160864468,0.05872620159263814,0.08655012371278457,0.009503971694313171,0.04597067936041049,0.036916283115558994,9
839,839,124.68244985977705,-0.6069586767978045,0.3605797693329728,-2.0814259341823638,-0.42701475612225614,0.03871073503243524,0.03374484103078496,0.026429961566347176,0.09109548136553172,0.07729655369944256,9
845,845,122.61488227110719,4.337175432902808,0.3047914752367338,-2.4794061650272963,-0.023857395517168256,0.0313211421670298,0.0310605859918472,0.028545160923265023,0.07742534422583781,0.06491253417406381,9
866,866,133.8172815003785,-2.038714625953726,0.3912843513142516,-1.048566189412732,-0.6847189739302202,0.05388900674687023,0.056896913415522235,0.019301820340294883,0.08477505958892399,0.05887041723530045,9
874,874,132.16289011032094,-2.582530783036713,0.4489271770450923,-0.7522975246180491,-1.2479629974225772,0.08809756318895258,0.06257462126936764,0.01261905894816183,0.07897827289456913,0.06144076503525118,9
876,876,153.43569742735883,-1.881263397934429,0.2564116112392689,-0.9622334051043075,-0.7838384680769439,0.048657738459682916,0.02473305146312901,0.023794135712914995,0.11265701186907165,0.11769493479369493,9
877,877,162.20257625198204,-2.146205548720903,0.2531236358326863,0.11741030185314455,-1.0801174277779677,0.07131380851105255,0.031896859281034785,0.021143640764939745,0.06569891432418701,0.0879603386337118,9
885,885,127.08404767698664,-0.1884083380835751,0.33296213020425275,-1.6675807303684564,-0.31104252686418193,0.0578764333854052,0.048491987531043314,0.01170180920747193,0.08618051592855304,0.05886179480870734,9
887,887,167.6383270066509,2.89562501928858,0.19481739354363156,0.342631449723554,-0.2339976976502201,0.08352626853947602,0.08321750369044015,0.016577678263253782,0.08373512591755508,0.08740840673119682,9
889,889,161.64166262358955,-2.034804591264134,0.20042469619042166,0.8371388557403747,-1.7258631940523146,0.05071270803326607,0.03574058927571845,0.02541913450747114,0.08262261777235726,0.11835964829435874,9
898,898,138.0449363652687,1.171516423823033,0.3172507591324173,-0.11796388097361485,-0.2804216994041899,0.03652920810023933,0.03672127048881128,0.019332300493232688,0.0812094999840989,0.07475266502084753,8
901,901,153.26558031473868,7.2801541296803665,0.14604007115859852,0.5348332071504561,0.06329688268388106,0.07097744806491743,0.08969265012304226,0.015441393237553596,0.129259559727296,0.14181633606083555,8
905,905,153.58850117164306,8.856110868236271,0.2432070603439521,-0.7634689818606444,-1.171332408751428,0.029362632553927667,0.043525168398720775,0.02416835507148766,0.0677994602805629,0.033672385943054335,8
909,909,129.89633557724156,-1.7123184912446303,0.3308159494495894,-1.0358826985609368,-0.5124477362713914,0.05356210977263686,0.06434863959840631,0.0100989273348138,0.08724775813534677,0.06776768313926748,8
918,918,158.29545053596664,7.274892644813704,0.2288643344408292,0.1539447879461931,-1.3051666557168369,0.039848040332396084,0.10267148492206367,0.02605367140118009,0.10730737132919003,0.2244822333072608,8
919,919,135.6778859281512,-2.754088885703436,0.4519863326006384,-0.5095634778922055,-0.9999900188674744,0.05997388478858559,0.07895460036954,0.007218885614368301,0.09629812301293136,0.05255821949920207,8
920,920,136.04159380217496,-3.5820306830545032,0.3755933542275906,-0.3496535400715972,-1.1262728255675505,0.07958998605657654,0.05822683693811221,0.011701104210863324,0.09210757941374204,0.08284255994643523,8
933,933,129.12180379156715,-1.4684065517501377,0.3101847893127909,-1.250904114766128,-0.4934903158299088,0.06011135248463511,0.0852370497672643,0.00795837278075827,0.10487333545853557,0.06158409688867775,8
942,942,157.82107982915576,2.749606688073336,0.1971506290952076,0.35049289382896537,-0.4832802781076128,0.024291339250000276,0.03417946611651798,0.018435432934836644,0.15366308037156046,0.13263202676668914,8
947,947,162.8160399958873,0.6637467745026193,0.20402757366325933,1.4903393761360046,0.5014617930197347,0.012269888503222984,0.023802621939925564,0.019329565308312452,0.08031167113749943,0.07073070373930933,8
964,964,125.03466273869276,-1.3245483913227265,0.29178947320481274,-1.0895684372298942,-0.7259574153870818,0.03339620022125888,0.03704346335557427,0.013806339631068951,0.051551607452916016,0.0500112362525869,8
968,968,163.13548805772038,0.4897638792882171,0.17570703926452327,0.17904150650821288,-0.27108699645175777,0.03992835620356732,0.04313967598220815,0.026889338436579327,0.07594171155159522,0.08026992324083508,8
976,976,173.68393275567647,-0.093393810582028,0.8280029630425813,-1.4970111184223422,-4.638140864092437,0.05146469769022942,0.04165602496715394,0.01775186632960888,0.08848496044357784,0.0973755459223414,8
980,980,134.80979193252116,1.2967738850222463,0.4442619009926174,-0.6153910237648847,-0.2782593007938215,0.03202559847130919,0.03137568297733647,0.009000965174830362,0.0998962807781922,0.09091009603354164,8
985,985,131.84036407758697,-7.537491978289701,0.2876538046667844,-0.38504402148334704,-0.3709065335154111,0.09559621404964366,0.09814376114698113,0.019951431943205068,0.17043844398244914,0.1104735584622156,8
998,998,120.77478448391578,-0.9482028821156736,0.31075682006281746,-2.3149271775366387,-0.8310675777362677,0.05805736964636581,0.055224412444703816,0.01995289431008707,0.08988342794145747,0.06907237104884338,8
1001,1001,151.599303196169,-3.6589920047789706,0.31350989491160275,0.8172712679113511,-1.4134987964461625,0.0807495950337942,0.05273960251704165,0.027018732356296253,0.11451437239095745,0.10492751181563166,8
1003,1003,139.712362856746,-0.8151951263035098,0.37145706845928705,0.8203780022235233,-1.2796974870085442,0.08502826097031875,0.07393349718471047,0.013689843969560522,0.058686219459173676,0.07801475156346363,8
1008,1008,159.61267199969836,9.716469096248085,0.2310012952894828,1.33349664142885,-1.102017263304529,0.04301980654955168,0.14531155564157208,0.02634896788235404,0.15193156981745082,0.21888411858891765,8
1012,1012,159.1600333503447,9.384916514767102,0.11061699439733626,1.1235276786035868,-0.984032108635562,0.08146496236365043,0.11849130480087634,0.018804515610872215,0.10407937130737913,0.18777033282119315,8
1017,1017,135.41336675762878,-2.7566519442425226,0.33953296232959596,-0.4522121397782076,-0.9558455342064054,0.08865544649906018,0.062321121473669874,0.010789660189086664,0.09091274701378188,0.09824260865267218,8
1018,1018,176.6745519220216,9.241185737715073,0.2914393031517901,0.8058700263377366,-2.0600997864687884,0.04658407830288691,0.04913761527743482,0.00902916800784462,0.07417345524178846,0.07252189789973047,8
1028,1028,146.6612380104389,3.306003567063669,0.2959166939929624,0.008671330596944872,0.05981928175275216,0.0498473408776708,0.04821611807743206,0.01709503111180184,0.07384215743493057,0.06170572250652056,8
1030,1030,155.87103650468632,9.567704633697092,0.14376104866955394,0.7225328199837737,-1.1146066321630663,0.053926866704297916,0.12657022857560446,0.02885100942245753,0.16194956389308074,0.25059478353965936,8
1034,1034,154.77178276053814,7.060499659948804,0.19586889185332995,0.5287947360633497,0.1379516626897431,0.12424846920939905,0.07337653387129478,0.027333516620242748,0.14269136237009467,0.1956435953658856,7
1042,1042,160.45678964630937,-2.446674201565395,0.2619886658487691,-0.3060604581421631,-1.4728957574585173,0.02008193408350213,0.05019473113930946,0.018713805888317496,0.06444134310323939,0.05810759311194344,7
1053,1053,128.84215471070604,2.8166570265331257,0.24874577924408306,-0.945837668324052,-0.0399519037662206,0.06173936900988083,0.05636728917632788,0.011872065484962072,0.1192412581145134,0.04103800113555359,7
1056,1056,121.93922681148995,1.4945009188694922,0.3372355632643411,-2.504961491893232,-0.25504515773471603,0.051942380552720505,0.06047019626991752,0.012763512433160163,0.12421355752910035,0.035461995976096734,7
1061,1061,122.06880031904758,1.2571682588396522,0.3305423952210587,-2.427246820556608,-0.24167923743185799,0.03734466575947335,0.061166672809375,0.012013192029288678,0.03442727947433895,0.06148257978024421,7
1065,1065,123.15949856352852,2.915741280590665,0.1210617101426952,-1.6055412792910078,-0.3876204932147413,0.039382045866385766,0.024006061116824014,0.019338218633703098,0.09556361807604596,0.07773080165789276,7
1088,1088,128.56439893591838,-0.885618294731652,0.3253806640321711,-1.2511073009263525,-0.2866893664220512,0.051446340745755804,0.08584115106511835,0.013625579141143356,0.1268413615731365,0.06765655523267998,7
1104,1104,124.41249331894586,0.4737776224906963,0.3424867476844598,-2.3986119664404097,-0.3525807340658296,0.06685427079966495,0.05405865393360509,0.015354609210235844,0.08782710475770825,0.0354677500586146,7
1122,1122,190.96954535319068,2.30648148248429,0.5076237895878958,0.5107480292658004,-2.6593270515216125,0.053532001514569175,0.02933306698003645,0.0210025692197889,0.04296615599297065,0.0579370728221703,7
1133,1133,197.23659395411988,2.4793967895023106,0.2216800886707012,-0.08027561963976446,-1.1246562681597727,0.0572589783265353,0.040283000616620934,0.013445315443409987,0.06157784538892388,0.05139287616246981,7
1139,1139,145.11194941887254,3.690824606957752,0.2379931570189473,-0.2799655982705184,-0.029676044494136924,0.02583806904116709,0.019478005926200786,0.021019750663490308,0.10240295981528157,0.08714738565764248,7
1143,1143,130.20982624170344,0.01332397150540336,0.3095714877609683,-1.06104478010137,-0.2663023507445678,0.08392165178711508,0.1166747816682544,0.01075166351169845,0.0819812528340173,0.05748804432393768,7
1144,1144,156.46916971187585,2.0023423551825097,0.6526125282944492,2.0819664279406083,-5.412615710581857,0.027661097177252587,0.055975268655135635,0.01628555752875059,0.07506666995523313,0.05317821126712315,7
1147,1147,158.78069097793798,9.523402305962657,0.18790942584586154,0.08534189462777725,-1.7037877403930444,0.06439621794508496,0.18434925570347188,0.0279436697270987,0.17411588597248742,0.2268775430681141,7
1148,1148,190.27318912748487,-4.59195161974812,0.12463848605279965,0.4292233264817232,-0.4577920862313309,0.07523135714827,0.11443455305852125,0.02211606244424611,0.10313279561051232,0.0910851085992028,7
1151,1151,143.27298013513519,3.5800965851042563,0.19617299921129835,-0.3462286537382984,0.19136699707360091,0.041323964745030764,0.03606674795060074,0.008172775213558003,0.09866582007037376,0.07441106722425385,7
1152,1152,120.3403546294286,0.5756840056017491,0.28863293497101544,-3.013908977347724,-0.3912782910169993,0.06257548307075284,0.061651202952264436,0.014819680862054516,0.08464122721556461,0.061844160246298976,7
1153,1153,129.93177693146575,1.7931579122380348,0.28268065172396395,-1.3686919951849954,-0.4020334447266876,0.07365320418761252,0.0963142573846242,0.01825133188229317,0.06636595612354755,0.0776278297711488,7
1156,1156,152.8402546284544,-3.7334304029539296,0.32639668125202165,0.9679713648809792,-1.4486261323712188,0.07522475234347711,0.07173582053707364,0.008824648216857191,0.05472077195310866,0.06044260139683848,7
